codibge, uf, pop, cifpm, part_uf
230423,CE,"17,802",1.2,0.451807%
230425,CE,"23,833",1.4,0.527108%
230426,CE,"9,483",0.6,0.225904%
230427,CE,"7,134",0.6,0.225904%
230428,CE,"51,913",2.2,0.828313%
230430,CE,"18,789",1.2,0.451807%
230435,CE,"23,801",1.4,0.527108%
230445,CE,"16,115",1.0,0.376506%
230450,CE,"13,606",1.0,0.376506%
230460,CE,"6,845",0.6,0.225904%
230465,CE,"15,300",1.0,0.376506%
230470,CE,"54,146",2.2,0.828313%
230480,CE,"4,459",0.6,0.225904%
230490,CE,"10,931",0.8,0.301205%
230495,CE,"26,091",1.4,0.527108%
230500,CE,"39,301",1.8,0.677711%
230510,CE,"3,632",0.6,0.225904%
230520,CE,"20,136",1.2,0.451807%
230523,CE,"64,673",2.4,0.903614%
230526,CE,"13,203",0.8,0.301205%
230530,CE,"24,739",1.4,0.527108%
230533,CE,"12,242",0.8,0.301205%
230535,CE,"19,554",1.2,0.451807%
230540,CE,"67,345",2.4,0.903614%
230550,CE,"102,013",3.2,1.204821%
230560,CE,"25,962",1.4,0.527108%
230565,CE,"11,499",0.8,0.301205%
230570,CE,"12,327",0.8,0.301205%
230580,CE,"41,485",1.8,0.677711%
230590,CE,"37,957",1.8,0.677711%
230600,CE,"14,098",1.0,0.376506%
230610,CE,"23,704",1.2,0.451807%
230620,CE,"7,698",0.6,0.225904%
230625,CE,"38,933",1.8,0.677711%
230630,CE,"51,538",2.2,0.828313%
230640,CE,"126,234",3.4,1.280120%
230650,CE,"19,872",1.2,0.451807%
230655,CE,"40,822",1.8,0.677711%
230660,CE,"20,484",1.2,0.451807%
230670,CE,"17,977",1.2,0.451807%
230680,CE,"11,200",0.8,0.301205%
230690,CE,"34,503",1.6,0.602410%
230700,CE,"33,607",1.6,0.602410%
230710,CE,"27,074",1.4,0.527108%
230720,CE,"7,827",0.6,0.225904%
230725,CE,"19,224",1.2,0.451807%
230730,CE,"268,248",4.0,1.506024%
230740,CE,"24,540",1.4,0.527108%
230750,CE,"31,359",1.6,0.602410%
230760,CE,"58,552",2.2,0.828313%
230763,CE,"19,616",1.2,0.451807%
230765,CE,"223,188",4.0,1.506024%
230770,CE,"125,058",3.4,1.280120%
230780,CE,"26,738",1.4,0.527108%
230790,CE,"10,990",0.8,0.301205%
230800,CE,"37,892",1.8,0.677711%
230810,CE,"46,335",2.0,0.753012%
230820,CE,"14,814",1.0,0.376506%
230830,CE,"28,292",1.4,0.527108%
230835,CE,"13,152",0.8,0.301205%
230837,CE,"13,507",0.8,0.301205%
230840,CE,"35,326",1.6,0.602410%
230850,CE,"43,678",1.8,0.677711%
230860,CE,"17,025",1.2,0.451807%
230870,CE,"61,722",2.4,0.903614%
230880,CE,"8,579",0.6,0.225904%
230890,CE,"22,067",1.2,0.451807%
230900,CE,"14,367",1.0,0.376506%
230910,CE,"12,682",0.8,0.301205%
230920,CE,"15,310",1.0,0.376506%
230930,CE,"31,954",1.6,0.602410%
230940,CE,"28,288",1.4,0.527108%
230945,CE,"25,261",1.4,0.527108%
230950,CE,"21,342",1.2,0.451807%
230960,CE,"69,877",2.4,0.903614%
230970,CE,"81,627",2.8,1.054217%
230980,CE,"11,936",0.8,0.301205%
230990,CE,"6,186",0.6,0.225904%
231000,CE,"9,248",0.6,0.225904%
231010,CE,"13,022",0.8,0.301205%
231020,CE,"33,665",1.6,0.602410%
231025,CE,"32,256",1.6,0.602410%
231030,CE,"31,213",1.6,0.602410%
231040,CE,"11,564",0.8,0.301205%
231050,CE,"42,795",1.8,0.677711%
231060,CE,"8,888",0.6,0.225904%
231070,CE,"36,928",1.6,0.602410%
231080,CE,"16,139",1.0,0.376506%
231085,CE,"20,430",1.2,0.451807%
231090,CE,"16,599",1.0,0.376506%
231095,CE,"10,730",0.8,0.301205%
231100,CE,"12,234",0.8,0.301205%
231110,CE,"14,965",1.0,0.376506%
231120,CE,"10,856",0.8,0.301205%
231123,CE,"6,337",0.6,0.225904%
231126,CE,"20,777",1.2,0.451807%
231130,CE,"85,991",2.8,1.054217%
231135,CE,"14,903",1.0,0.376506%
231140,CE,"77,931",2.6,0.978916%
231150,CE,"21,728",1.2,0.451807%
231160,CE,"27,358",1.4,0.527108%
231170,CE,"18,889",1.2,0.451807%
231180,CE,"75,762",2.6,0.978916%
231190,CE,"15,715",1.0,0.376506%
231195,CE,"16,248",1.0,0.376506%
231220,CE,"43,359",1.8,0.677711%
231200,CE,"31,814",1.6,0.602410%
231210,CE,"17,479",1.2,0.451807%
231230,CE,"46,414",2.0,0.753012%
231240,CE,"47,791",2.0,0.753012%
231250,CE,"7,670",0.6,0.225904%
231260,CE,"12,805",0.8,0.301205%
231270,CE,"26,496",1.4,0.527108%
231280,CE,"7,442",0.6,0.225904%
231290,CE,"203,682",4.0,1.506024%
231300,CE,"18,127",1.2,0.451807%
231310,CE,"30,378",1.4,0.527108%
231320,CE,"25,560",1.4,0.527108%
231325,CE,"8,875",0.6,0.225904%
231330,CE,"57,914",2.2,0.828313%
231335,CE,"18,709",1.2,0.451807%
231340,CE,"74,107",2.6,0.978916%
231350,CE,"54,820",2.2,0.828313%
231355,CE,"15,768",1.0,0.376506%
231360,CE,"34,068",1.6,0.602410%
231370,CE,"7,668",0.6,0.225904%
231375,CE,"19,602",1.2,0.451807%
231380,CE,"21,411",1.2,0.451807%
231390,CE,"13,600",1.0,0.376506%
231395,CE,"18,188",1.2,0.451807%
231400,CE,"40,255",1.8,0.677711%
231410,CE,"59,487",2.2,0.828313%
320010,ES,"32,407",1.6,1.446655%
320016,ES,"11,958",0.8,0.723327%
320013,ES,"10,075",0.6,0.542495%
320020,ES,"32,175",1.6,1.446655%
320030,ES,"15,029",1.0,0.904159%
320035,ES,"7,979",0.6,0.542495%
320040,ES,"28,091",1.4,1.265823%
320050,ES,"7,928",0.6,0.542495%
320060,ES,"96,746",3.0,2.712480%
320070,ES,"11,335",0.8,0.723327%
320080,ES,"31,633",1.6,1.446655%
320090,ES,"44,946",2.0,1.808318%
320100,ES,"15,390",1.0,0.904159%
320110,ES,"10,215",0.8,0.723327%
320115,ES,"12,797",0.8,0.723327%
320120,ES,"210,325",4.0,3.616637%
320130,ES,"384,621",4.0,3.616637%
320140,ES,"38,070",1.8,1.627486%
320150,ES,"123,598",3.4,3.074141%
320160,ES,"31,353",1.6,1.446655%
320170,ES,"12,856",0.8,0.723327%
320180,ES,"4,630",0.6,0.542495%
320190,ES,"34,589",1.6,1.446655%
320200,ES,"6,920",0.6,0.542495%
320210,ES,"24,243",1.4,1.265823%
320220,ES,"20,376",1.2,1.084991%
320225,ES,"12,444",0.8,0.723327%
320230,ES,"30,946",1.6,1.446655%
320240,ES,"121,506",3.4,3.074141%
320245,ES,"25,567",1.4,1.265823%
320250,ES,"12,471",0.8,0.723327%
320255,ES,"9,379",0.6,0.542495%
320260,ES,"13,904",1.0,0.904159%
320265,ES,"13,240",0.8,0.723327%
320270,ES,"14,822",1.0,0.904159%
320280,ES,"34,585",1.6,1.446655%
320290,ES,"11,259",0.8,0.723327%
320300,ES,"29,743",1.4,1.265823%
320305,ES,"29,150",1.4,1.265823%
320310,ES,"11,957",0.8,0.723327%
320313,ES,"17,096",1.2,1.084991%
320316,ES,"11,447",0.8,0.723327%
320320,ES,"166,491",4.0,3.616637%
320330,ES,"15,272",1.0,0.904159%
320332,ES,"38,301",1.8,1.627486%
320334,ES,"16,339",1.0,0.904159%
320335,ES,"12,479",0.8,0.723327%
320340,ES,"27,369",1.4,1.265823%
320350,ES,"19,309",1.2,1.084991%
320360,ES,"5,873",0.6,0.542495%
320370,ES,"18,826",1.2,1.084991%
320380,ES,"15,717",1.0,0.904159%
320390,ES,"50,647",2.0,1.808318%
320400,ES,"23,559",1.2,1.084991%
320405,ES,"26,336",1.4,1.265823%
320410,ES,"26,863",1.4,1.265823%
320420,ES,"21,030",1.2,1.084991%
320425,ES,"7,826",0.6,0.542495%
320430,ES,"11,396",0.8,0.723327%
320435,ES,"19,321",1.2,1.084991%
320440,ES,"12,070",0.8,0.723327%
320450,ES,"12,887",0.8,0.723327%
320455,ES,"39,396",1.8,1.627486%
320460,ES,"23,882",1.4,1.265823%
320465,ES,"8,764",0.6,0.542495%
320470,ES,"36,858",1.6,1.446655%
320480,ES,"11,024",0.8,0.723327%
320490,ES,"126,437",3.4,3.074141%
320495,ES,"12,483",0.8,0.723327%
320500,ES,"494,109",4.0,3.616637%
320501,ES,"28,509",1.4,1.265823%
320503,ES,"21,396",1.2,1.084991%
320506,ES,"24,165",1.4,1.265823%
320510,ES,"75,652",2.6,2.350816%
320515,ES,"9,414",0.6,0.542495%
320517,ES,"14,677",1.0,0.904159%
320520,ES,"479,664",4.0,3.616637%
520005,GO,"8,053",0.6,0.246711%
520010,GO,"18,427",1.2,0.493421%
520013,GO,"21,905",1.2,0.493421%
520015,GO,"2,561",0.6,0.246711%
520017,GO,"5,560",0.6,0.246711%
520020,GO,"1,980",0.6,0.246711%
520025,GO,"191,499",4.0,1.644737%
520030,GO,"26,457",1.4,0.575658%
520050,GO,"2,075",0.6,0.246711%
520055,GO,"5,629",0.6,0.246711%
520060,GO,"7,454",0.6,0.246711%
520080,GO,"8,598",0.6,0.246711%
520082,GO,"3,723",0.6,0.246711%
520085,GO,"5,969",0.6,0.246711%
520090,GO,"3,447",0.6,0.246711%
520110,GO,"370,875",4.0,1.644737%
520120,GO,"1,115",0.6,0.246711%
520130,GO,"21,614",1.2,0.493421%
520140,GO,"532,135",4.0,1.644737%
520145,GO,"2,514",0.6,0.246711%
520150,GO,"4,110",0.6,0.246711%
520160,GO,"3,753",0.6,0.246711%
520170,GO,"19,736",1.2,0.493421%
520180,GO,"9,607",0.6,0.246711%
520215,GO,"7,841",0.6,0.246711%
520235,GO,"3,011",0.6,0.246711%
520250,GO,"8,945",0.6,0.246711%
520260,GO,"3,465",0.6,0.246711%
520280,GO,"2,496",0.6,0.246711%
520310,GO,"4,562",0.6,0.246711%
520320,GO,"10,235",0.8,0.328947%
520330,GO,"28,077",1.4,0.575658%
520340,GO,"8,862",0.6,0.246711%
520350,GO,"23,632",1.2,0.493421%
520355,GO,"8,876",0.6,0.246711%
520357,GO,"4,069",0.6,0.246711%
520360,GO,"3,565",0.6,0.246711%
520380,GO,"5,795",0.6,0.246711%
520390,GO,"9,501",0.6,0.246711%
520393,GO,"2,589",0.6,0.246711%
520396,GO,"3,391",0.6,0.246711%
520400,GO,"7,882",0.6,0.246711%
520410,GO,"11,844",0.8,0.328947%
520420,GO,"1,419",0.6,0.246711%
520425,GO,"8,369",0.6,0.246711%
520430,GO,"15,065",1.0,0.411184%
520440,GO,"18,329",1.2,0.493421%
520450,GO,"83,220",2.8,1.151316%
520455,GO,"3,664",0.6,0.246711%
520460,GO,"3,602",0.6,0.246711%
520465,GO,"3,741",0.6,0.246711%
520470,GO,"12,198",0.8,0.328947%
520480,GO,"7,024",0.6,0.246711%
520485,GO,"7,219",0.6,0.246711%
520490,GO,"19,665",1.2,0.493421%
520495,GO,"3,631",0.6,0.246711%
520500,GO,"9,767",0.6,0.246711%
520505,GO,"3,626",0.6,0.246711%
520510,GO,"100,590",3.0,1.233553%
520520,GO,"5,010",0.6,0.246711%
520530,GO,"9,803",0.6,0.246711%
520540,GO,"22,034",1.2,0.493421%
520545,GO,"8,299",0.6,0.246711%
520547,GO,"8,853",0.6,0.246711%
520549,GO,"65,520",2.4,0.986842%
520551,GO,"19,352",1.2,0.493421%
520552,GO,"3,540",0.6,0.246711%
520570,GO,"2,539",0.6,0.246711%
520580,GO,"11,024",0.8,0.328947%
520590,GO,"9,206",0.6,0.246711%
520620,GO,"54,337",2.2,0.904605%
520630,GO,"3,026",0.6,0.246711%
520640,GO,"16,795",1.0,0.411184%
520650,GO,"3,611",0.6,0.246711%
520660,GO,"2,983",0.6,0.246711%
520670,GO,"3,387",0.6,0.246711%
520680,GO,"2,919",0.6,0.246711%
520690,GO,"2,130",0.6,0.246711%
520710,GO,"2,546",0.6,0.246711%
520830,GO,"5,007",0.6,0.246711%
520725,GO,"7,795",0.6,0.246711%
520735,GO,"3,811",0.6,0.246711%
520740,GO,"12,140",0.8,0.328947%
520750,GO,"3,382",0.6,0.246711%
520753,GO,"6,975",0.6,0.246711%
520760,GO,"6,125",0.6,0.246711%
520780,GO,"12,783",0.8,0.328947%
520790,GO,"14,747",1.0,0.411184%
520800,GO,"114,036",3.2,1.315789%
520810,GO,"4,674",0.6,0.246711%
520815,GO,"3,721",0.6,0.246711%
520840,GO,"11,460",0.8,0.328947%
520850,GO,"5,578",0.6,0.246711%
520860,GO,"66,649",2.4,0.986842%
520880,GO,"40,338",1.8,0.740132%
520890,GO,"24,269",1.4,0.575658%
520910,GO,"34,179",1.6,0.657895%
520915,GO,"5,578",0.6,0.246711%
520920,GO,"14,462",1.0,0.411184%
520929,GO,"2,237",0.6,0.246711%
520940,GO,"4,174",0.6,0.246711%
520945,GO,"2,093",0.6,0.246711%
520960,GO,"3,744",0.6,0.246711%
520970,GO,"20,121",1.2,0.493421%
520980,GO,"3,889",0.6,0.246711%
520990,GO,"13,551",0.8,0.328947%
520993,GO,"6,107",0.6,0.246711%
520995,GO,"15,056",1.0,0.411184%
521000,GO,"51,932",2.2,0.904605%
521010,GO,"26,563",1.4,0.575658%
521015,GO,"2,944",0.6,0.246711%
521020,GO,"32,218",1.6,0.657895%
521030,GO,"2,916",0.6,0.246711%
521040,GO,"40,259",1.8,0.740132%
521056,GO,"4,717",0.6,0.246711%
521060,GO,"5,472",0.6,0.246711%
521080,GO,"4,918",0.6,0.246711%
521090,GO,"21,323",1.2,0.493421%
521100,GO,"6,541",0.6,0.246711%
521120,GO,"26,612",1.4,0.575658%
521130,GO,"6,927",0.6,0.246711%
521140,GO,"8,988",0.6,0.246711%
521150,GO,"101,544",3.0,1.233553%
521160,GO,"2,577",0.6,0.246711%
521170,GO,"6,263",0.6,0.246711%
521180,GO,"47,513",2.0,0.822368%
521190,GO,"97,077",3.0,1.233553%
521200,GO,"3,014",0.6,0.246711%
521205,GO,"2,460",0.6,0.246711%
521210,GO,"7,445",0.6,0.246711%
521220,GO,"19,292",1.2,0.493421%
521225,GO,"1,463",0.6,0.246711%
521230,GO,"7,758",0.6,0.246711%
521250,GO,"196,864",4.0,1.644737%
521260,GO,"2,432",0.6,0.246711%
521270,GO,"8,106",0.6,0.246711%
521280,GO,"10,320",0.8,0.328947%
521290,GO,"2,212",0.6,0.246711%
521295,GO,"4,495",0.6,0.246711%
521300,GO,"13,170",0.8,0.328947%
521305,GO,"2,708",0.6,0.246711%
521308,GO,"30,862",1.6,0.657895%
521310,GO,"61,623",2.4,0.986842%
521340,GO,"1,684",0.6,0.246711%
521350,GO,"8,392",0.6,0.246711%
521370,GO,"8,230",0.6,0.246711%
521375,GO,"12,337",0.8,0.328947%
521377,GO,"4,417",0.6,0.246711%
521380,GO,"45,000",2.0,0.822368%
521385,GO,"2,360",0.6,0.246711%
521390,GO,"4,758",0.6,0.246711%
521400,GO,"14,941",1.0,0.411184%
521405,GO,"5,786",0.6,0.246711%
521410,GO,"3,911",0.6,0.246711%
521440,GO,"8,747",0.6,0.246711%
521450,GO,"27,812",1.4,0.575658%
521460,GO,"45,582",2.0,0.822368%
521470,GO,"2,366",0.6,0.246711%
521480,GO,"2,194",0.6,0.246711%
521483,GO,"12,732",0.8,0.328947%
521486,GO,"8,548",0.6,0.246711%
521487,GO,"2,953",0.6,0.246711%
521490,GO,"3,453",0.6,0.246711%
521500,GO,"9,249",0.6,0.246711%
521520,GO,"3,291",0.6,0.246711%
521523,GO,"108,410",3.2,1.315789%
521525,GO,"4,343",0.6,0.246711%
521530,GO,"15,364",1.0,0.411184%
521540,GO,"3,993",0.6,0.246711%
521550,GO,"6,242",0.6,0.246711%
521560,GO,"31,646",1.6,0.657895%
521565,GO,"3,507",0.6,0.246711%
521570,GO,"26,855",1.4,0.575658%
521580,GO,"2,420",0.6,0.246711%
521590,GO,"3,664",0.6,0.246711%
521600,GO,"2,717",0.6,0.246711%
521630,GO,"9,841",0.6,0.246711%
521640,GO,"11,210",0.8,0.328947%
521645,GO,"3,121",0.6,0.246711%
521680,GO,"10,548",0.8,0.328947%
521690,GO,"2,571",0.6,0.246711%
521710,GO,"24,830",1.4,0.575658%
521720,GO,"11,092",0.8,0.328947%
521730,GO,"24,604",1.4,0.575658%
521740,GO,"30,930",1.6,0.657895%
521760,GO,"88,178",2.8,1.151316%
521770,GO,"17,933",1.2,0.493421%
521800,GO,"45,055",2.0,0.822368%
521805,GO,"3,715",0.6,0.246711%
521810,GO,"4,030",0.6,0.246711%
521830,GO,"35,128",1.6,0.657895%
521839,GO,"3,369",0.6,0.246711%
521850,GO,"47,950",2.0,0.822368%
521860,GO,"11,003",0.8,0.328947%
521870,GO,"4,808",0.6,0.246711%
521878,GO,"4,014",0.6,0.246711%
521880,GO,"212,237",4.0,1.644737%
521890,GO,"19,914",1.2,0.493421%
521900,GO,"7,791",0.6,0.246711%
521910,GO,"6,327",0.6,0.246711%
521920,GO,"3,071",0.6,0.246711%
521925,GO,"5,253",0.6,0.246711%
521930,GO,"38,563",1.8,0.740132%
521935,GO,"3,847",0.6,0.246711%
521940,GO,"8,069",0.6,0.246711%
521945,GO,"3,345",0.6,0.246711%
521950,GO,"2,673",0.6,0.246711%
521960,GO,"3,761",0.6,0.246711%
521970,GO,"9,747",0.6,0.246711%
521971,GO,"4,747",0.6,0.246711%
521973,GO,"5,659",0.6,0.246711%
521975,GO,"70,950",2.4,0.986842%
521980,GO,"12,448",0.8,0.328947%
521990,GO,"6,354",0.6,0.246711%
522000,GO,"12,360",0.8,0.328947%
522005,GO,"1,571",0.6,0.246711%
522010,GO,"32,808",1.6,0.657895%
522015,GO,"5,026",0.6,0.246711%
522020,GO,"22,706",1.2,0.493421%
522026,GO,"4,013",0.6,0.246711%
522028,GO,"2,066",0.6,0.246711%
522040,GO,"19,407",1.2,0.493421%
522045,GO,"102,947",3.2,1.315789%
522050,GO,"8,236",0.6,0.246711%
522060,GO,"20,357",1.2,0.493421%
522068,GO,"6,863",0.6,0.246711%
522070,GO,"2,984",0.6,0.246711%
522100,GO,"3,625",0.6,0.246711%
522108,GO,"3,327",0.6,0.246711%
522119,GO,"7,513",0.6,0.246711%
522130,GO,"2,899",0.6,0.246711%
522140,GO,"119,385",3.4,1.397960%
522145,GO,"3,567",0.6,0.246711%
522150,GO,"4,837",0.6,0.246711%
522155,GO,"4,978",0.6,0.246711%
522157,GO,"2,967",0.6,0.246711%
522160,GO,"39,787",1.8,0.740132%
522170,GO,"14,193",1.0,0.411184%
522180,GO,"3,154",0.6,0.246711%
522185,GO,"156,419",4.0,1.644737%
522190,GO,"3,842",0.6,0.246711%
522200,GO,"13,567",0.8,0.328947%
522205,GO,"8,286",0.6,0.246711%
522220,GO,"5,615",0.6,0.246711%
522230,GO,"5,635",0.6,0.246711%
210005,MA,"110,543",3.2,1.159420%
210010,MA,"6,421",0.6,0.217391%
210015,MA,"12,360",0.8,0.289855%
210020,MA,"21,667",1.2,0.434783%
210030,MA,"26,115",1.4,0.507246%
210040,MA,"10,210",0.8,0.289855%
210043,MA,"26,619",1.4,0.507246%
210047,MA,"31,303",1.6,0.579710%
210050,MA,"10,979",0.8,0.289855%
210055,MA,"6,844",0.6,0.217391%
210060,MA,"40,756",1.8,0.652174%
210070,MA,"27,125",1.4,0.507246%
210080,MA,"15,499",1.0,0.362319%
210083,MA,"18,169",1.2,0.434783%
210087,MA,"15,182",1.0,0.362319%
210090,MA,"45,680",2.0,0.724638%
210095,MA,"32,083",1.6,0.579710%
210100,MA,"29,297",1.4,0.507246%
210110,MA,"11,915",0.8,0.289855%
210120,MA,"103,020",3.2,1.159420%
210125,MA,"16,812",1.0,0.362319%
210130,MA,"17,388",1.2,0.434783%
210135,MA,"5,544",0.6,0.217391%
210140,MA,"93,511",3.0,1.086959%
210150,MA,"18,496",1.2,0.434783%
210160,MA,"86,662",2.8,1.014493%
210170,MA,"61,621",2.4,0.869565%
210177,MA,"11,020",0.8,0.289855%
210173,MA,"7,350",0.6,0.217391%
210180,MA,"5,524",0.6,0.217391%
210190,MA,"20,867",1.2,0.434783%
210193,MA,"5,938",0.6,0.217391%
210197,MA,"9,164",0.6,0.217391%
210200,MA,"40,898",1.8,0.652174%
210203,MA,"33,615",1.6,0.579710%
210207,MA,"16,041",1.0,0.362319%
210210,MA,"35,799",1.6,0.579710%
210215,MA,"10,444",0.8,0.289855%
210220,MA,"28,170",1.4,0.507246%
210230,MA,"23,437",1.2,0.434783%
210232,MA,"71,227",2.4,0.869565%
210235,MA,"15,142",1.0,0.362319%
210237,MA,"8,878",0.6,0.217391%
210240,MA,"10,975",0.8,0.289855%
210250,MA,"19,030",1.2,0.434783%
210255,MA,"14,127",1.0,0.362319%
210260,MA,"19,827",1.2,0.434783%
210270,MA,"21,617",1.2,0.434783%
210275,MA,"10,716",0.8,0.289855%
210280,MA,"23,833",1.4,0.507246%
210290,MA,"23,404",1.2,0.434783%
210300,MA,"161,926",4.0,1.449275%
210310,MA,"10,473",0.8,0.289855%
210312,MA,"8,534",0.6,0.217391%
210315,MA,"13,295",0.8,0.289855%
210317,MA,"21,300",1.2,0.434783%
210320,MA,"78,348",2.6,0.942029%
210325,MA,"14,446",1.0,0.362319%
210330,MA,"120,548",3.4,1.231884%
210340,MA,"48,546",2.0,0.724638%
210350,MA,"40,427",1.8,0.652174%
210355,MA,"15,995",1.0,0.362319%
210360,MA,"64,123",2.4,0.869565%
210370,MA,"30,805",1.6,0.579710%
210375,MA,"12,656",0.8,0.289855%
210380,MA,"22,897",1.2,0.434783%
210390,MA,"11,148",0.8,0.289855%
210400,MA,"16,833",1.0,0.362319%
210405,MA,"41,397",1.8,0.652174%
210407,MA,"8,347",0.6,0.217391%
210408,MA,"10,204",0.8,0.289855%
210409,MA,"18,793",1.2,0.434783%
210410,MA,"12,390",0.8,0.289855%
210420,MA,"15,251",1.0,0.362319%
210430,MA,"11,654",0.8,0.289855%
210440,MA,"17,583",1.2,0.434783%
210450,MA,"10,648",0.8,0.289855%
210455,MA,"18,042",1.2,0.434783%
210460,MA,"16,522",1.0,0.362319%
210462,MA,"7,668",0.6,0.217391%
210465,MA,"9,965",0.6,0.217391%
210467,MA,"25,052",1.4,0.507246%
210470,MA,"6,138",0.6,0.217391%
210480,MA,"68,458",2.4,0.869565%
210490,MA,"11,776",0.8,0.289855%
210500,MA,"28,252",1.4,0.507246%
210510,MA,"26,651",1.4,0.507246%
210515,MA,"13,968",1.0,0.362319%
210520,MA,"11,718",0.8,0.289855%
210530,MA,"253,873",4.0,1.449275%
210535,MA,"15,817",1.0,0.362319%
210540,MA,"67,104",2.4,0.869565%
210542,MA,"25,518",1.4,0.507246%
210545,MA,"10,027",0.6,0.217391%
210547,MA,"16,226",1.0,0.362319%
210550,MA,"23,133",1.2,0.434783%
210560,MA,"15,861",1.0,0.362319%
210565,MA,"3,330",0.6,0.217391%
210570,MA,"49,440",2.0,0.724638%
210580,MA,"10,638",0.8,0.289855%
210594,MA,"8,689",0.6,0.217391%
210590,MA,"15,962",1.0,0.362319%
210592,MA,"11,034",0.8,0.289855%
210596,MA,"11,202",0.8,0.289855%
210598,MA,"7,427",0.6,0.217391%
210600,MA,"11,670",0.8,0.289855%
210610,MA,"11,943",0.8,0.289855%
210620,MA,"6,829",0.6,0.217391%
210630,MA,"19,532",1.2,0.434783%
210632,MA,"21,063",1.2,0.434783%
210635,MA,"7,630",0.6,0.217391%
210637,MA,"16,062",1.0,0.362319%
210640,MA,"16,567",1.0,0.362319%
210650,MA,"22,962",1.2,0.434783%
210660,MA,"33,188",1.6,0.579710%
210663,MA,"16,552",1.0,0.362319%
210667,MA,"8,306",0.6,0.217391%
210670,MA,"20,605",1.2,0.434783%
210675,MA,"27,999",1.4,0.507246%
210680,MA,"14,690",1.0,0.362319%
210690,MA,"32,884",1.6,0.579710%
210700,MA,"8,955",0.6,0.217391%
210710,MA,"19,116",1.2,0.434783%
210720,MA,"14,259",1.0,0.362319%
210725,MA,"5,298",0.6,0.217391%
210730,MA,"4,589",0.6,0.217391%
210735,MA,"20,588",1.2,0.434783%
210740,MA,"19,145",1.2,0.434783%
210745,MA,"14,474",1.0,0.362319%
210750,MA,"119,915",3.4,1.231884%
210760,MA,"19,359",1.2,0.434783%
210770,MA,"21,008",1.2,0.434783%
210780,MA,"34,265",1.6,0.579710%
210790,MA,"18,699",1.2,0.434783%
210800,MA,"19,140",1.2,0.434783%
210805,MA,"15,779",1.0,0.362319%
210810,MA,"20,635",1.2,0.434783%
210820,MA,"38,433",1.8,0.652174%
210825,MA,"24,748",1.4,0.507246%
210830,MA,"37,833",1.8,0.652174%
210840,MA,"14,048",1.0,0.362319%
210845,MA,"22,818",1.2,0.434783%
210850,MA,"32,348",1.6,0.579710%
210860,MA,"81,924",2.8,1.014493%
210870,MA,"21,007",1.2,0.434783%
210880,MA,"18,302",1.2,0.434783%
210890,MA,"17,384",1.2,0.434783%
210900,MA,"23,511",1.2,0.434783%
210905,MA,"5,847",0.6,0.217391%
210910,MA,"46,970",2.0,0.724638%
210920,MA,"12,532",0.8,0.289855%
210923,MA,"6,902",0.6,0.217391%
210927,MA,"18,615",1.2,0.434783%
210930,MA,"11,391",0.8,0.289855%
210940,MA,"15,068",1.0,0.362319%
210945,MA,"30,304",1.4,0.507246%
210950,MA,"19,771",1.2,0.434783%
210955,MA,"7,652",0.6,0.217391%
210960,MA,"42,016",1.8,0.652174%
210970,MA,"5,561",0.6,0.217391%
210975,MA,"7,645",0.6,0.217391%
210980,MA,"41,466",1.8,0.652174%
210990,MA,"83,759",2.8,1.014493%
211000,MA,"71,329",2.6,0.942029%
211003,MA,"24,810",1.4,0.507246%
211010,MA,"25,192",1.4,0.507246%
211020,MA,"36,556",1.6,0.579710%
211023,MA,"13,199",0.8,0.289855%
211027,MA,"15,623",1.0,0.362319%
211030,MA,"14,237",1.0,0.362319%
211040,MA,"18,319",1.2,0.434783%
211050,MA,"45,560",2.0,0.724638%
211060,MA,"28,020",1.4,0.507246%
211065,MA,"7,259",0.6,0.217391%
211070,MA,"33,699",1.6,0.579710%
211080,MA,"4,484",0.6,0.217391%
211085,MA,"11,633",0.8,0.289855%
211090,MA,"11,971",0.8,0.289855%
211100,MA,"20,272",1.2,0.434783%
211102,MA,"15,483",1.0,0.362319%
211105,MA,"10,963",0.8,0.289855%
211107,MA,"18,225",1.2,0.434783%
211110,MA,"25,448",1.4,0.507246%
211120,MA,"176,008",4.0,1.449275%
211125,MA,"7,489",0.6,0.217391%
211140,MA,"18,421",1.2,0.434783%
211150,MA,"40,791",1.8,0.652174%
211153,MA,"12,461",0.8,0.289855%
211157,MA,"4,583",0.6,0.217391%
211160,MA,"18,548",1.2,0.434783%
211163,MA,"5,082",0.6,0.217391%
211167,MA,"6,620",0.6,0.217391%
211170,MA,"20,800",1.2,0.434783%
211172,MA,"13,727",1.0,0.362319%
211174,MA,"10,955",0.8,0.289855%
211176,MA,"13,975",1.0,0.362319%
211178,MA,"10,953",0.8,0.289855%
211180,MA,"17,760",1.2,0.434783%
211190,MA,"10,425",0.8,0.289855%
211195,MA,"5,556",0.6,0.217391%
211200,MA,"8,382",0.6,0.217391%
211210,MA,"28,575",1.4,0.507246%
211220,MA,"166,295",4.0,1.449275%
211223,MA,"21,028",1.2,0.434783%
211227,MA,"5,731",0.6,0.217391%
211230,MA,"41,102",1.8,0.652174%
211240,MA,"34,949",1.6,0.579710%
211245,MA,"25,232",1.4,0.507246%
211250,MA,"57,955",2.2,0.797101%
211260,MA,"32,629",1.6,0.579710%
211270,MA,"55,710",2.2,0.797101%
